what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1332749669752
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1332749700101
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1332749700327
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332749701342
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332749702114
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332749704248
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332749719255
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1332749724722
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332749737959
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332749770130
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332749808055
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332749862988
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1332749872985
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.0.v201004262257,"org.eclipse.jst.ws.jaxws.ui",1332749873015
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1332749873037
started,bundle,org.eclipse.pde.api.tools,1.0.201.v20100602-0930,"org.eclipse.pde.api.tools",1332749873129
started,bundle,org.eclipse.pde.api.tools.ui,1.0.200.v20100601-1815,"org.eclipse.pde.api.tools.ui",1332749873131
started,bundle,org.eclipse.jst.ws.annotations.core,1.0.0.v201004262257,"org.eclipse.jst.ws.annotations.core",1332749873516
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332749881074
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332749909071
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1332749913509
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1332749924406
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1332749939491
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332749941189
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332749950131
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1332749953624
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332749953885
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332750000520
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1332750025973
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1332750045295
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332750047659
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332750052974
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1332750054165
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1332750054537
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1332750054903
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1332750055239
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1332750055554
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1332750056063
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1332750056587
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1332750057350
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1332750057710
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1332750057894
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1332750058217
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1332750058659
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1332750059033
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1332750060724
