what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332513415498
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk.install",1332513415514
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332513463835
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332513577042
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332513577760
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332513579955
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332513581714
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332513586834
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332513588502
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332513597206
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332513621473
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332513683830
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1332513687201
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1332513695381
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1332513695450
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1332513696958
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1332513697827
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1332513698847
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332513699877
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332513700418
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332513708193
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332513708283
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1332513708306
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332513716629
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332513717664
